id,title,date,image,list_price,list_price_2,selling_price,description,active_ingredient,therapeutic_action,distributor_product_id,supplier_product_id,timestamp,category_id,enterprise_supplier_product_id,status
850,DRONTAL PLUS 35 SAB. X 1 COMP,2025-07-12,products/dfv/reduced/prod_20122_red.jpg,0.0,0.0,0.0,Desc. DRONTAL PLUS 35 SAB. X 1 COMP,Cada tableta contiene: Febantel 525 mg + Pyrantel Embonato 504 + Praziquantel 175 mg,Antiparasitario interno de amplio espectro.,20122,,2025-08-04 04:01:50.194344+00,3.0,1598,1
870,FELINE FULLSPOT  H/ 2 KG X UNID.,2025-07-12,products/dfv/reduced/prod_210064_red.jpg,0.0,0.0,0.0,Desc. FELINE FULLSPOT  H/ 2 KG X UNID.,"Imidacloprid, Ivermectina, Praziquantel.","Prevención, control y tratamiento de los nemátodes y céstodes y pulgas que parasitan a los gatos. ",210064,,2025-08-04 04:01:50.994007+00,4.0,1599,1
553,SIMPARICA 120 MG 40 A 60 KG.,2024-05-12,products/dfv/reduced/prod_283559_red.jpg,0.0,0.0,0.0,Desc. SIMPARICA 120 MG 40 A 60 KG.,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",283559,,2025-08-04 04:02:37.581305+00,4.0,20,1
164,MELTRA SUSPENSION X 15 ML,2024-02-16,products/dfv/reduced/prod_60175_red.jpg,0.0,0.0,0.0,Desc. MELTRA SUSPENSION X 15 ML,Metronidazol 250 mg. Azitromicina 100 mg / comp,Antiparasitario interno,60175,,2025-08-04 04:02:41.72166+00,3.0,9,1
792,LIBRELA 10 A 20KG CAJA X 2 VIALES 10MG.,2025-04-25,products/dfv/reduced/prod_90102_red.jpg,0.0,0.0,0.0,Desc. LIBRELA 10 A 20KG CAJA X 2 VIALES 10MG.,Bedinvetmab – Antiinflamatorio / Analgésico monoclonal, Alivio del dolor por osteoartritis,90102,,2025-08-04 04:02:44.776719+00,1.0,20,1
609,BAGOVAC RABIA X DOSIS,2024-10-28,products/dfv/reduced/prod_283501_red.jpg,0.0,0.0,0.0,Desc. BAGOVAC RABIA X DOSIS,Suspensión inactivada de virus rábico desarrollado en células BHK.,Vacuna Antirrabica,283501,,2025-08-04 04:02:37.368554+00,11.0,945,1
797,MULTIVIT BOEHRINGER X 500 ML.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. MULTIVIT BOEHRINGER X 500 ML.,,,230003,,2025-08-04 04:00:42.740888+00,2.0,1513,1
396,P.I.GATO/PERRO MAS DE 4 KG.X 1 PIP,2024-05-12,products/dfv/reduced/prod_262033_red.jpg,0.0,0.0,0.0,Desc. P.I.GATO/PERRO MAS DE 4 KG.X 1 PIP,Imidacloprid 10 %,Insecticida - Pulguicida - Piojicida,262033,,2025-08-04 04:02:28.818208+00,4.0,19,1
557,CYTOPOINT X 40 MG - CAJA X 2 VIALES,2024-05-12,products/dfv/reduced/prod_283571_red.jpg,0.0,0.0,0.0,Desc. CYTOPOINT X 40 MG - CAJA X 2 VIALES,IL-31 canina,inmunoterapéutico ,283571,,2025-08-04 04:02:37.632517+00,2.0,20,1
177,POWER MET GATO H/8 KG,2024-02-16,products/dfv/reduced/prod_60242_red.jpg,0.0,0.0,0.0,Desc. POWER MET GATO H/8 KG,"Imidacloprid 0,5 g. Permetrina 2 g.","Pulguicida, Ovicida, Larvicida.",60242,,2025-08-04 04:02:43.364412+00,4.0,9,1
791,LIBRELA 20 A 30KG CAJA X 2 VIALES 15MG.,2025-04-25,products/dfv/reduced/prod_90104_red.jpg,0.0,0.0,0.0,Desc. LIBRELA 20 A 30KG CAJA X 2 VIALES 15MG.,Bedinvetmab – Antiinflamatorio / Analgésico monoclonal, Alivio del dolor por osteoartritis,90104,,2025-08-04 04:02:44.812874+00,1.0,20,1
713,BACTROFLAY X 1 LT.,2024-12-04,products/dfv/reduced/prod_170203_red.jpg,0.0,0.0,0.0,Desc. BACTROFLAY X 1 LT.,Etión 15 g. Cipermetrina 5 g.,Antiparasitario externo.,170203,,2025-08-04 04:01:46.020813+00,4.0,1070,1
320,COLOTRIN + HA CATS POMO X 80 GR.,2024-05-09,products/dfv/reduced/prod_160073_red.jpg,0.0,0.0,0.0,Desc. COLOTRIN + HA CATS POMO X 80 GR.,"Condroitín, sulfato sódico 2,00 g, Glucosamina, clorhidrato 3,00 g, Metilsulfonilmetano 5,00 g, Ácido hialurónico, sal sódica 0,15 g, Magnesio cloruro, hexahidrato  0,30 g, Zinc sulfato, heptahidrato 0,07g, Aceite de hígado de bacalao 3,00 g.",Condroprotector.,160073,,2025-08-04 04:01:38.346753+00,6.0,18,1
810,SENIORLINE CATS X 60 COMP.,2025-05-13,products/dfv/reduced/prod_160334_red.jpg,0.0,0.0,0.0,Desc. SENIORLINE CATS X 60 COMP.,"Arándano, pared celular de levadura, ácido fólico, vitaminas.","Salud renal, digestiva e inmune.",160334,,2025-08-04 04:01:43.059948+00,1.0,18,1
925,BAYTRIL SOLUCION 10 % X 1 LITRO,2025-07-12,products/dfv/reduced/prod_21110_red.jpg,0.0,0.0,0.0,Desc. BAYTRIL SOLUCION 10 % X 1 LITRO,Enrofloxacina 10 grs.,Antibiótico de amplio espectro.,21110,,2025-08-04 04:01:54.354342+00,2.0,1598,1
121,POWER  GOLD DE 40 A 56 KG 12SEM,2024-02-16,products/dfv/reduced/prod_240205_red.jpg,0.0,0.0,0.0,Desc. POWER  GOLD DE 40 A 56 KG 12SEM,"Fluralaner 13,64 % p/p",Antiparasitario externo pulguicida y garrapaticida,240205,,2025-08-04 04:01:55.214391+00,4.0,9,1
454,DUOSECRETINA X 10 COMP PREMIUM,2024-05-12,products/dfv/reduced/prod_262159_red.jpg,0.0,0.0,0.0,Desc. DUOSECRETINA X 10 COMP PREMIUM,"Membutona 70 mg, ácido tióctico 5 mg.","Colagogo, colerético, hipersecretor pancreático y biliar.",262159,,2025-08-04 04:02:32.455235+00,2.0,19,1
5,ATRIBEN INYECTABLE X 20 ML,2024-02-01,products/dfv/reduced/prod_120012_red.jpg,0.0,0.0,0.0,Desc. ATRIBEN INYECTABLE X 20 ML,Triamcinolona 6 mg. Vehículo c.s.p. 1 ml.,Antiinflamatorio glucocorticoide de depósito.,120012,,2025-08-04 04:00:19.439262+00,2.0,8,1
851,DRONTAL PLUS SABORIZADO X 2 COMP.,2025-07-12,products/dfv/reduced/prod_20123_red.jpg,0.0,0.0,0.0,Desc. DRONTAL PLUS SABORIZADO X 2 COMP.,"Cada tableta contiene: Pyrantel, emboato: 144 mg + Praziquantel: 50 mg. + Febantel: 150 mg.",Antiparasitario interno de amplio espectro.,20123,,2025-08-04 04:01:50.1993+00,3.0,1598,1
395,P.I.P. PLUS 40 KG. X 1 PIP. FP,2024-05-12,products/dfv/reduced/prod_262031_red.jpg,0.0,0.0,0.0,Desc. P.I.P. PLUS 40 KG. X 1 PIP. FP,"Imidacloprid 8 %, Permetrina 30 %",Antiparasitario externo - Sistémico,262031,,2025-08-04 04:02:28.621569+00,4.0,19,1
25,PILERAN ORAL X 20 ML,2024-02-01,products/dfv/reduced/prod_120063_red.jpg,0.0,0.0,0.0,Desc. PILERAN ORAL X 20 ML,Metroclopramida clorhidrato 5 mg./ 1 ml.,"Antiemético, gastrocinético.",120063,,2025-08-04 04:00:36.496469+00,2.0,8,1
499,VITA PLUS CHICOS 2 BL X 10 COMP.,2024-05-12,products/dfv/reduced/prod_262342_red.jpg,0.0,0.0,0.0,Desc. VITA PLUS CHICOS 2 BL X 10 COMP.,"Aceite con alto contenido de ácidos grasos, Omega 3, Ginseng, Gingko Biloba, Adenosín trifosfato, Arándano, Tiamina clorhidrato…",Complemento dietario,262342,,2025-08-04 04:02:34.942324+00,2.0,19,1
871,FELINE FULLSPOT DE 2 A 5 KG.,2025-07-12,products/dfv/reduced/prod_210065_red.jpg,0.0,0.0,0.0,Desc. FELINE FULLSPOT DE 2 A 5 KG.,"Imidacloprid, Ivermectina, Praziquantel.","Prevención, control y tratamiento de los nemátodes y céstodes y pulgas que parasitan a los gatos. ",210065,,2025-08-04 04:01:51.027372+00,4.0,1599,1
166,MELTRA ENDECTOCIDA X 500 CC.,2024-02-16,products/dfv/reduced/prod_60176_red.jpg,0.0,0.0,0.0,Desc. MELTRA ENDECTOCIDA X 500 CC.,Ivermectina 1%,Antiparasitario externo e interno.,60176,,2025-08-04 04:02:41.738496+00,3.0,9,1
173,TERPAN 1000E INSEC.AMB.X 1LT.,2024-02-16,products/dfv/reduced/prod_60203_red.jpg,0.0,0.0,0.0,Desc. TERPAN 1000E INSEC.AMB.X 1LT.,"Cipermetrina 5,6 %. Diazinón 56%",Insecticida ambiental.,60203,,2025-08-04 04:02:42.488552+00,5.0,9,1
232,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590301,,2024-05-09 04:00:53.207047+00,,8,0
242,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998090,,2024-05-09 04:00:53.904434+00,,3,0
252,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982007,,2024-05-09 04:00:54.177342+00,,3,0
262,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982205,,2024-05-09 04:00:54.477984+00,,3,0
217,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120430,,2024-05-09 04:00:50.743082+00,,8,0
488,DOXIVIT 100 MG. X 12 FP (120 COMP),2024-05-12,products/dfv/reduced/prod_262258_red.jpg,0.0,0.0,0.0,Desc. DOXIVIT 100 MG. X 12 FP (120 COMP),"Doxiciclina 100 mg, Tiamina clorhidrato 5 mg, Piridoxina clorhidrato 1 mg, Cianocobalamina 5 ?g, Acido fólico 5 mg",Antibiótico - Vitamínico,262258,,2025-08-04 04:02:34.223063+00,2.0,19,1
820,BAGOGARD PIP. CANINO H25 KG,2025-05-17,products/dfv/reduced/prod_45116_red.jpg,0.0,0.0,0.0,Desc. BAGOGARD PIP. CANINO H25 KG,,,45116,,2025-08-04 04:02:40.207172+00,1.0,945,1
501,VITA PLUS GRANDES 7 BL X 3 COMP.,2024-05-12,products/dfv/reduced/prod_262344_red.jpg,0.0,0.0,0.0,Desc. VITA PLUS GRANDES 7 BL X 3 COMP.,"Aceite con alto contenido de ácidos grasos, Omega 3, Ginseng, Gingko Biloba, Adenosín trifosfato, Arándano, Tiamina clorhidrato…",Complemento dietario,262344,,2025-08-04 04:02:34.990069+00,2.0,19,1
126,DRIPTOL 25 MG X 20 COMP.,2024-02-16,products/dfv/reduced/prod_240367_red.jpg,0.0,0.0,0.0,Desc. DRIPTOL 25 MG X 20 COMP.,Carprofeno 25mg,"Analgésico, antiinflamatorio, antipirético",240367,,2025-08-04 04:01:56.015074+00,2.0,9,1
168,ARTRIN (PALATABLE) X 30 COMP.,2024-02-16,products/dfv/reduced/prod_60181_red.jpg,0.0,0.0,0.0,Desc. ARTRIN (PALATABLE) X 30 COMP.,Glucosamina sulfato 500 mg. Condroitín sulfato 100 mg. Manganeso sulfato 10 mg / comp,"Condroprotector, regenerador articular (similar al sosten cg)",60181,,2025-08-04 04:02:42.592299+00,6.0,9,1
329,HEPATOPROTECTOR J. MARTIN GOT. X 15 ML,2024-05-09,products/dfv/reduced/prod_160160_red.jpg,0.0,0.0,0.0,Desc. HEPATOPROTECTOR J. MARTIN GOT. X 15 ML,"Bitartrato de Colina 1 g. D-L Metionina, Extracto de Peumus Boldus, Extracto de Cynara Scolymus,  Extracto de Rhamnus Prushiana, Metilbromuro de Homatropina ",Modificador orgánico.,160160,,2025-08-04 04:01:39.258621+00,2.0,18,1
144,MELTRA GOLD 60 KG X 3 COMP (1 C/20 KG),2024-02-16,products/dfv/reduced/prod_240637_red.jpg,0.0,0.0,0.0,Desc. MELTRA GOLD 60 KG X 3 COMP (1 C/20 KG),"Oxbendazol, Praziquantel","Antiparasitario interno para el control de nematodos intestinales, tenias y giardias.",240637,,2025-08-04 04:01:59.590592+00,3.0,9,1
378,TRATAM INTEGRAL-FIP+LPA- H 60 KG,2024-05-12,products/dfv/reduced/prod_2620050_red.jpg,0.0,0.0,0.0,Desc. TRATAM INTEGRAL-FIP+LPA- H 60 KG,"Fluazurón 2,5 % Imidacloprid 6 %, Permetrina 30 % (pip).- Lufenurón 400 mg. (2 comp.)",Antiparasitario externo y sistémico.,2620050,,2025-08-04 04:02:27.449405+00,4.0,19,1
566,PF FELOCELL 3 X DOSIS,2024-05-12,products/dfv/reduced/prod_901045_red.jpg,0.0,0.0,0.0,Desc. PF FELOCELL 3 X DOSIS,"Virus vivos modificados de: parvo, rinotraqueítis, calcivirosis felinos.",Vacuna triple felina.,901045,,2025-08-04 04:02:44.800113+00,11.0,20,1
539,REVOL MALVA  0-2.5 CACH 6% X 0.25 ML,2024-05-12,products/dfv/reduced/prod_283216_red.jpg,0.0,0.0,0.0,Desc. REVOL MALVA  0-2.5 CACH 6% X 0.25 ML,Selamectina.,Antiparasitario interno y externo.,283216,,2025-08-04 04:02:37.053614+00,4.0,20,1
852,DRONTAL GATOS X 2 COMP,2025-07-12,products/dfv/reduced/prod_20125_red.jpg,0.0,0.0,0.0,Desc. DRONTAL GATOS X 2 COMP,Cada tableta cont: Pirantel 230 mg. + Praziquantel 20 mg.,Antiparasitario interno de amplio espectro.,20125,,2025-08-04 04:01:50.195281+00,3.0,1598,1
872,PROTECH FIPRONIL SPOT ON 00-05 KG,2025-07-12,products/dfv/reduced/prod_210066_red.jpg,0.0,0.0,0.0,Desc. PROTECH FIPRONIL SPOT ON 00-05 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210066,,2025-08-04 04:01:51.112385+00,4.0,1599,1
398,ECTOCAN X 100 ML.,2024-05-12,products/dfv/reduced/prod_262035_red.jpg,0.0,0.0,0.0,Desc. ECTOCAN X 100 ML.," Clorpirifós 3,5 %, Cipermetrina 0,5 %.",Antiparasitario externo - Piretroide - Organofosforado,262035,,2025-08-04 04:02:28.71393+00,4.0,19,1
456,CIPROPLUS GEL OTICO JGA X 10ML,2024-05-12,products/dfv/reduced/prod_262160_red.jpg,0.0,0.0,0.0,Desc. CIPROPLUS GEL OTICO JGA X 10ML,"Ciprofloxacina 8,0%; Prednisolona 0,25 %; Ketoconazol 2%; Lidocaína Clorhidrato 2%",Gel ótico para caninos y felinos.,262160,,2025-08-04 04:02:32.453688+00,2.0,19,1
558,PENTABIOTICO REFORZADO X 24 FCOS.,2024-05-12,products/dfv/reduced/prod_283888_red.jpg,0.0,0.0,0.0,Desc. PENTABIOTICO REFORZADO X 24 FCOS.,"Penicilina, Estreptomicina.",Antibiótico.,283888,,2025-08-04 04:02:37.7573+00,2.0,20,1
926,FORTEKOR - 5 MG. X 28 COMP.,2025-07-12,products/dfv/reduced/prod_302301_red.jpg,0.0,0.0,0.0,Desc. FORTEKOR - 5 MG. X 28 COMP.,Benazepryl.,Cardiotónico,302301,,2025-08-04 04:02:38.62881+00,7.0,1598,1
777,ECTHONIL PERROS 11 A 15 KG,2024-12-23,products/dfv/reduced/prod_1201114_red.jpg,0.0,0.0,0.0,Desc. ECTHONIL PERROS 11 A 15 KG,Fipronil: 1.00 g.  Imidacloprid: 10.00 g.  Piriproxifen: 1.00 g.  Etofenprox: 10.00 g.  Excipientes: c.s.p,"Antiparasitario externo pulguicida, garrapaticida y control ambiental. Administración: De 11 a 15 kg: 1 pipeta de 1,5 ml.",1201114,,2025-08-04 04:01:01.566005+00,1.0,8,1
294,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9987102,,2024-05-09 04:00:55.555534+00,,3,0
214,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120306,,2024-05-09 04:00:50.724159+00,,8,0
364,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160454,,2024-05-09 04:00:51.212272+00,,18,0
224,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,240150,,2024-05-09 04:00:51.89822+00,,9,0
234,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590502,,2024-05-09 04:00:53.230313+00,,8,0
685,BACTROVET PASTA POMO X 150 GR.,2024-12-04,products/dfv/reduced/prod_170037_red.jpg,0.0,0.0,0.0,Desc. BACTROVET PASTA POMO X 150 GR.,"Sulfadiazina de Plata, 0,1 gramos; Aluminio, 5,0 gramos; Imidacloprid 0,7 gramos; Cipermetrina 3,0 gramos","Curabicheras, cicatrizante.",170037,,2025-08-04 04:01:43.960022+00,2.0,1070,1
244,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9981106,,2024-05-09 04:00:53.941471+00,,3,0
669,UV DAY GOTAS X 5 ML,2024-10-31,products/dfv/reduced/prod_1201004_red.jpg,0.0,0.0,0.0,Desc. UV DAY GOTAS X 5 ML,,,1201004,,2025-08-04 04:00:58.205338+00,1.0,8,1
69,PIMOCARD HOLL 10 MG X 20 COMP(BLANCO),2024-02-01,products/dfv/reduced/prod_120214_red.jpg,0.0,0.0,0.0,Desc. PIMOCARD HOLL 10 MG X 20 COMP(BLANCO),Pimobendan ,Inotrópico positivo y vasodilatador periférico en comprimidos,120214,,2025-08-04 04:01:12.301086+00,7.0,8,1
853,ADVANTAGE GATO   4 A 8 KG. X 1 PIP.,2025-07-12,products/dfv/reduced/prod_20301_red.jpg,0.0,0.0,0.0,Desc. ADVANTAGE GATO   4 A 8 KG. X 1 PIP.,Imidacloprid 10%,Antiparasitario externo,20301,,2025-08-04 04:01:50.255321+00,4.0,1598,1
399,PREDNOVET HOSP. 30 FP X 10 C.,2024-05-12,products/dfv/reduced/prod_262041_red.jpg,0.0,0.0,0.0,Desc. PREDNOVET HOSP. 30 FP X 10 C.,"Prednisolona 20 mg, Carbinoxamina Maleato 2 mg.",Antiinflamatorio esteroide antihistamínico.,262041,,2025-08-04 04:02:28.889828+00,2.0,19,1
457,ITRACONAZOL 100MG X 10COMP PREMIUM,2024-05-12,products/dfv/reduced/prod_262161_red.jpg,0.0,0.0,0.0,Desc. ITRACONAZOL 100MG X 10COMP PREMIUM,Itraconazol 100 mg.,Antimicótico para micosis sistémicas,262161,,2025-08-04 04:02:32.273962+00,2.0,19,1
873,FELINE FULLSPOT MAS DE 5 KG.,2025-07-12,products/dfv/reduced/prod_210067_red.jpg,0.0,0.0,0.0,Desc. FELINE FULLSPOT MAS DE 5 KG.,"Imidacloprid, Ivermectina, Praziquantel.","Prevención, control y tratamiento de los nemátodes y céstodes y pulgas que parasitan a los gatos. ",210067,,2025-08-04 04:01:51.040665+00,4.0,1599,1
597,PETS PROTECTOR 90 H-64KG X 2 C,2024-09-10,products/dfv/reduced/prod_2622004_red.jpg,0.0,0.0,0.0,Desc. PETS PROTECTOR 90 H-64KG X 2 C,"(2 unidades) 2000 mg: Fluralaner 800 mg, excipientes c.s.p.2000 mg.",Antiparasitario externo para el control y prevención de pulgas y garrapatas,2622004,,2025-08-04 04:02:33.104415+00,1.0,19,1
503,ALGICAM 2% X 20 ML,2024-05-12,products/dfv/reduced/prod_262600_red.jpg,0.0,0.0,0.0,Desc. ALGICAM 2% X 20 ML,,,262600,,2025-08-04 04:02:35.113393+00,2.0,19,1
507,ALGICAM PETS INY AL 0.5 % 50 ML,2024-05-12,products/dfv/reduced/prod_262608_red.jpg,0.0,0.0,0.0,Desc. ALGICAM PETS INY AL 0.5 % 50 ML,"Meloxicam 0,5%.",Antiflamatorios - Antipiréticos - Analgésicos,262608,,2025-08-04 04:02:35.316288+00,2.0,19,1
611,"VIRBAC ENDOGARD  2,5 PALAT X 24 COMP",2024-10-28,products/dfv/reduced/prod_290223_red.jpg,0.0,0.0,0.0,"Desc. VIRBAC ENDOGARD  2,5 PALAT X 24 COMP","Febantel 37,5 mg. Pamoato de Pirantel 36 mg. Praziquantel 12,5 mg. Ivermectina 0,015 mg.",Antiparasitario interno.,290223,,2025-08-04 04:02:37.87275+00,3.0,945,1
167,ARTRIN PLUS X 18 COMP.,2024-02-16,products/dfv/reduced/prod_60180_red.jpg,0.0,0.0,0.0,Desc. ARTRIN PLUS X 18 COMP.,Glucosamina sulfato 500 mg. Condroitín sulfato 100 mg. Manganeso sulfato 10 mg / comp. Carprofeno 110 mg.,"Condroprotector, con poder antiinflamatorio.",60180,,2025-08-04 04:02:42.633392+00,6.0,9,1
794,LIBRELA 30 A 40KG CAJA X 2 VIALES 20MG.,2025-04-25,products/dfv/reduced/prod_90105_red.jpg,0.0,0.0,0.0,Desc. LIBRELA 30 A 40KG CAJA X 2 VIALES 20MG.,Bedinvetmab – Antiinflamatorio / Analgésico monoclonal, Alivio del dolor por osteoartritis,90105,,2025-08-04 04:02:44.901979+00,1.0,20,1
30,SOLUBRON 20 X 30 COMP,2024-02-01,products/dfv/reduced/prod_120076_red.jpg,0.0,0.0,0.0,Desc. SOLUBRON 20 X 30 COMP,Bromhexina 20 mg.,"Mucolítico, espectorante.",120076,,2025-08-04 04:00:40.828417+00,7.0,8,1
631,DERMODENE SHAMPOO X 220 ML,2024-10-29,products/dfv/reduced/prod_261015_red.jpg,0.0,0.0,0.0,Desc. DERMODENE SHAMPOO X 220 ML,"2-Mercaptobenzotiazol 1,1 g. Acido salicílico 2 g. Alcanfor 2 g",Shampoo antiséptico y antiseborreico.,261015,,2025-08-04 04:02:03.194008+00,2.0,945,1
401,SHAMPOO ZOOVET A.P. X 350  ML.,2024-05-12,products/dfv/reduced/prod_262049_red.jpg,0.0,0.0,0.0,Desc. SHAMPOO ZOOVET A.P. X 350  ML.,"Cipermetrina 0,2%, Butóxido de Piperonilo 0,2%.",Antiparasitario externo,262049,,2025-08-04 04:02:28.926213+00,5.0,19,1
334,PUPPYLINE CACHORRO X 80 GR,2024-05-09,products/dfv/reduced/prod_160206_red.jpg,0.0,0.0,0.0,Desc. PUPPYLINE CACHORRO X 80 GR,Minerales,Complemento Dietario Vitaminico,160206,,2025-08-04 04:01:39.817931+00,9.0,18,1
592,SILIHEPATIC X 30 COMP.,2024-08-14,products/dfv/reduced/prod_160335_red.jpg,0.0,0.0,0.0,Desc. SILIHEPATIC X 30 COMP.,"Silibina, SAMe, DL-Metionina, L(+) -Colina bitartrato",Hepatoprotector,160335,,2025-08-04 04:01:42.993238+00,1.0,18,1
696,BASKEN 4 PERRO MED. X 4 COMP.,2024-12-04,products/dfv/reduced/prod_170082_red.jpg,0.0,0.0,0.0,Desc. BASKEN 4 PERRO MED. X 4 COMP.," Cada 100 gramos contiene: Pamoato de Pirantel 24,17 gramos; Pamoato de Oxantel 23,33 gramos; Oxfendazol 18,83 gramos; Praziquantel 8,33 gramos;",Antiparasitario interno de amplio espectro.,170082,,2025-08-04 04:01:44.692436+00,3.0,1070,1
453,CEFALONG 1000 MG 30FP X 5 COMP.,2024-05-12,products/dfv/reduced/prod_262156_red.jpg,0.0,0.0,0.0,Desc. CEFALONG 1000 MG 30FP X 5 COMP.,Cefalexina monohidrato 1000 mg,Antibiótico de amplio espectro,262156,,2025-08-04 04:02:32.300557+00,2.0,19,1
460,DEXA 21 VET X 10 ML ZOOVET,2024-05-12,products/dfv/reduced/prod_262185_red.jpg,0.0,0.0,0.0,Desc. DEXA 21 VET X 10 ML ZOOVET,"Dexametasona Fosfato Sódico 0,2%",Antiinflamatorio esteroide antialérgico,262185,,2025-08-04 04:02:32.750168+00,2.0,19,1
874,PROTECH FIPRONIL SPOT ON 05-10 KG,2025-07-12,products/dfv/reduced/prod_210068_red.jpg,0.0,0.0,0.0,Desc. PROTECH FIPRONIL SPOT ON 05-10 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210068,,2025-08-04 04:01:51.147574+00,4.0,1599,1
508,ROCHY CREMA POMO X 200 GR CURABICHERA,2024-05-12,products/dfv/reduced/prod_262787_red.jpg,0.0,0.0,0.0,Desc. ROCHY CREMA POMO X 200 GR CURABICHERA," Fipronil 0,25 g, Clorhexidina acetato 0,50 g. ",Antiparasitario externo - Curabicheras - Antimicrobiano - Cicatrizante,262787,,2025-08-04 04:02:35.42306+00,4.0,19,1
613,VIRBAC ENDOGARD 30 PALAT X 24 COMP,2024-10-28,products/dfv/reduced/prod_290445_red.jpg,0.0,0.0,0.0,Desc. VIRBAC ENDOGARD 30 PALAT X 24 COMP,"Febantel 450 mg. Pamoato de Pirantel 432 mg. Praziquantel 150 mg. Ivermectina 0,18 mg.",Antiparasitario interno.,290445,,2025-08-04 04:02:37.941854+00,3.0,945,1
169,NEUROALIVIO X 30 COMP.,2024-02-16,products/dfv/reduced/prod_60183_red.jpg,0.0,0.0,0.0,Desc. NEUROALIVIO X 30 COMP.,"Ofloxacina 0,6%. Hialuronato  de Sodio 0,3%. Condroitín Sulfato 20%",Modificador de los trastornos de conducta.,60183,,2025-08-04 04:02:41.901404+00,2.0,9,1
567,PF DEFENSOR X DOSIS,2024-05-12,products/dfv/reduced/prod_901052_red.jpg,0.0,0.0,0.0,Desc. PF DEFENSOR X DOSIS,"Virus rábico cepa París, cultivados en células de riñón de hamster lactante (BHK), inactivados con Beta propiolactona y adyuvada con hidróxido de aluminio.",Vacuna contra la Rabia. Antirrabica,901052,,2025-08-04 04:02:44.871168+00,11.0,20,1
610,VIRBAC AQUADENT X 250 ML,2024-10-28,products/dfv/reduced/prod_290221_red.jpg,0.0,0.0,0.0,Desc. VIRBAC AQUADENT X 250 ML,"Xilitol 0,51 g. cada 100 ml.",Solución de limpieza bucal.,290221,,2025-08-04 04:02:37.902904+00,5.0,945,1
511,ROCHY AEROSOL 440 ML      CURABICHERA,2024-05-12,products/dfv/reduced/prod_262788_red.jpg,0.0,0.0,0.0,Desc. ROCHY AEROSOL 440 ML      CURABICHERA,"Fipronil 1,372 g; Clorhexidina Acetato 0,17 g. ",Antiparasitario externo - Curabicheras - Antimicrobiano,262788,,2025-08-04 04:02:35.272375+00,4.0,19,1
821,BAGOGARD PIP. FELINO H05 KG,2025-05-17,products/dfv/reduced/prod_45112_red.jpg,0.0,0.0,0.0,Desc. BAGOGARD PIP. FELINO H05 KG,,,45112,,2025-08-04 04:02:39.173703+00,1.0,945,1
297,ATROPINA SULFATO 1% INY. X 10 ML,2024-05-09,products/dfv/reduced/prod_160030_red.jpg,0.0,0.0,0.0,Desc. ATROPINA SULFATO 1% INY. X 10 ML,Atropina sulfato 10 mg.,"Anticolinérgico, antiespasmódico.",160030,,2025-08-04 04:01:35.383947+00,2.0,18,1
529,TERRAMICINA L.A. S.I. X 500 ML,2024-05-12,products/dfv/reduced/prod_283105_red.jpg,0.0,0.0,0.0,Desc. TERRAMICINA L.A. S.I. X 500 ML,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,283105,,2025-08-04 04:02:36.693757+00,2.0,20,1
327,TOLZURIL X 3 COMP.,2024-05-09,products/dfv/reduced/prod_160125_red.jpg,0.0,0.0,0.0,Desc. TOLZURIL X 3 COMP.,Toltrazuril 200 g.,Coccidicida de amplio espectro. (igual al troltrazol),160125,,2025-08-04 04:01:38.797053+00,3.0,18,1
676,BACTROVET PLATA AM AER X 440 ML,2024-12-04,products/dfv/reduced/prod_170030_red.jpg,0.0,0.0,0.0,Desc. BACTROVET PLATA AM AER X 440 ML,"Sulfadiazina de plata 0,1 g. Aluminio 5 g. DDVP 1,6 g. Cipermetrina 0,4 g","Curabicheras, cicatrizante.",170030,,2025-08-04 04:01:43.95976+00,2.0,1070,1
400,SHAMPOO ZOOVET C/CLORHEXIDINA X 350 ML,2024-05-12,products/dfv/reduced/prod_262046_red.jpg,0.0,0.0,0.0,Desc. SHAMPOO ZOOVET C/CLORHEXIDINA X 350 ML, Clorhexidina digluconato (al 20%) 8%.,Shampoo belleza - Hipoalergénico con clorhexidina,262046,,2025-08-04 04:02:29.683997+00,5.0,19,1
